node	cascade	timestamp
2764	117	1346137.7470
2764	44	1346137.7470
2764	185	1346137.7470
2764	28	1346137.7470
2764	62	1346137.7470
2764	50	1346137.7470
2764	20	1346137.7470
2764	17	1346137.7470
2764	7	1346137.7470
2764	13	1346137.7470
5734	6	1346137.7800
5734	13	1346137.7800
5734	50	1346137.7800
5734	17	1346137.7800
5734	1312	1346137.7800
2398	421	1346137.8150
728	421	1346137.8150
712	2382	1346137.8320
2821	3026	1346137.8550
497	1953	1346137.8660
4097	3	1346137.8760
40	376	1346137.9030
40	3006	1346137.9030
40	1442	1346137.9030
1875	1355	1346138.0130
479	1093	1346138.0610
1624	3882	1346138.0710
1219	868	1346138.1270
4045	798	1346138.1320
19	3522	1346138.1340
2223	2020	1346138.1460
3532	622	1346138.1470
361	210	1346138.1520
361	2812	1346138.1520
361	215	1346138.1520
1515	44	1346138.1650
1515	20	1346138.1650
1515	50	1346138.1650
1515	62	1346138.1650
1515	185	1346138.1650
5809	128	1346138.1810
5809	8	1346138.1810
5809	1	1346138.1810
5809	47	1346138.1810
5809	20	1346138.1810
5809	48	1346138.1810
5809	116	1346138.1810
5809	1680	1346138.1810
3367	558	1346138.1890
3367	65	1346138.1890
3367	59	1346138.1890
3367	559	1346138.1890
3367	2613	1346138.1890
3367	369	1346138.1890
3367	1177	1346138.1890
2413	143	1346138.2810
2413	44	1346138.2810
2413	28	1346138.2810
785	1877	1346138.3230
2056	61	1346138.3710
2056	281	1346138.3710
2056	2091	1346138.3710
5424	459	1346138.4040
931	2952	1346138.5140
806	1522	1346138.5540
3588	3476	1346138.5810
3588	668	1346138.5810
1031	434	1346138.5980
359	1221	1346138.6170
5543	1	1346138.6770
5543	161	1346138.6770
5543	62	1346138.6770
1004	1126	1346138.6800
1256	3878	1346138.7020
281	2743	1346138.7180
2454	1328	1346138.7180
3300	2830	1346138.7240
1331	606	1346138.8000
1331	1692	1346138.8000
1331	1043	1346138.8000
1331	1237	1346138.8000
1331	883	1346138.8000
1331	2955	1346138.8000
4663	2994	1346138.8150
3433	2088	1346138.8190
3433	3049	1346138.8190
5508	116	1346138.8560
4944	76	1346138.9080
2287	1680	1346138.9230
2287	3447	1346138.9230
1562	3928	1346138.9420
1749	623	1346139.0090
878	2068	1346139.0300
3462	1393	1346139.0330
1079	491	1346139.0580
268	491	1346139.0580
2127	1393	1346139.0930
5450	3889	1346139.1150
5450	3869	1346139.1150
5450	3447	1346139.1150
5450	1	1346139.1150
475	2366	1346139.1310
558	447	1346139.1510
3188	1442	1346139.1780
3188	3006	1346139.1780
3188	11	1346139.1780
3188	376	1346139.1780
3188	266	1346139.1780
3208	726	1346139.2310
2571	3117	1346139.2700
2571	533	1346139.2700
2571	839	1346139.2700
2571	3170	1346139.2700
2571	696	1346139.2700
2571	277	1346139.2700
732	407	1346139.3040
5810	8	1346139.3250
5810	11	1346139.3250
5810	62	1346139.3250
5810	20	1346139.3250
5810	266	1346139.3250
5810	376	1346139.3250
5810	3006	1346139.3250
5810	1442	1346139.3250
5669	28	1346139.3370
5669	62	1346139.3370
5669	7	1346139.3370
5669	13	1346139.3370
5669	20	1346139.3370
5669	17	1346139.3370
5669	50	1346139.3370
5669	44	1346139.3370
5240	2108	1346139.3690
5240	1479	1346139.3690
5240	2218	1346139.3690
2335	2	1346139.3770
2974	868	1346139.4000
2850	1065	1346139.4370
2426	1282	1346139.4380
4159	208	1346139.4430
2731	635	1346139.4650
4166	2	1346139.4670
4166	1	1346139.4670
4166	48	1346139.4670
4166	8	1346139.4670
4166	17	1346139.4670
2840	2	1346139.4680
2840	48	1346139.4680
2788	3291	1346139.5000
5753	281	1346139.5040
5753	86	1346139.5040
5753	61	1346139.5040
5753	3	1346139.5040
1167	2283	1346139.5590
1167	1667	1346139.5590
1167	2198	1346139.5590
2801	3058	1346139.5660
188	2599	1346139.5670
3796	3929	1346139.5920
2575	531	1346139.6050
811	531	1346139.6050
359	1154	1346139.6160
3407	1043	1346139.6280
3407	1692	1346139.6280
5047	48	1346139.6770
1968	1851	1346139.7070
646	1000	1346139.7130
2932	100	1346139.7720
2932	861	1346139.7720
3467	2388	1346139.7820
2279	1920	1346139.8020
851	921	1346139.8160
138	348	1346139.8240
138	2239	1346139.8240
785	1975	1346139.8240
138	1963	1346139.8240
138	2536	1346139.8240
138	2934	1346139.8240
2351	1591	1346139.8390
5811	1880	1346139.8590
2287	420	1346139.8900
1210	1794	1346139.9010
3796	3931	1346139.9150
472	547	1346139.9260
2679	3578	1346139.9290
136	2688	1346139.9350
136	96	1346139.9350
5812	3922	1346139.9840
798	560	1346139.9920
3013	3932	1346140.0180
1371	296	1346140.0190
2025	726	1346140.0430
3459	2447	1346140.0720
918	2238	1346140.1160
1410	1442	1346140.1560
1410	3006	1346140.1560
1410	266	1346140.1560
1410	8	1346140.1560
1410	11	1346140.1560
1410	376	1346140.1560
1410	20	1346140.1560
1410	62	1346140.1560
5019	932	1346140.1710
5101	438	1346140.1980
1691	2017	1346140.2290
1970	2017	1346140.2300
741	2017	1346140.2300
4295	10	1346140.2570
4295	9	1346140.2570
3871	397	1346140.2600
1659	2238	1346140.2640
675	1726	1346140.2730
773	623	1346140.3010
3309	2020	1346140.3140
3309	161	1346140.3140
3309	62	1346140.3140
231	3091	1346140.3140
5088	834	1346140.3470
5088	857	1346140.3470
5088	672	1346140.3470
5088	114	1346140.3470
5813	3006	1346140.3800
5813	266	1346140.3800
5813	20	1346140.3800
5813	8	1346140.3800
5813	11	1346140.3800
5813	376	1346140.3800
5813	62	1346140.3800
5813	1442	1346140.3800
3820	16	1346140.3850
3820	420	1346140.3850
4281	9	1346140.4070
5374	3447	1346140.4230
5374	3889	1346140.4230
5249	33	1346140.4680
5249	34	1346140.4680
5249	35	1346140.4680
5249	36	1346140.4680
5249	37	1346140.4680
5249	38	1346140.4680
1371	1275	1346140.4940
1371	42	1346140.4940
1933	1789	1346140.5060
62	352	1346140.5690
62	98	1346140.5690
62	97	1346140.5690
62	3672	1346140.5690
2068	3626	1346140.5740
1205	212	1346140.5940
277	793	1346140.6060
1547	2577	1346140.7000
636	292	1346140.7020
2686	147	1346140.7030
435	2888	1346140.7160
435	1730	1346140.7160
4166	2971	1346140.7280
490	1193	1346140.7350
533	2614	1346140.8030
2908	3501	1346140.8280
3291	1455	1346140.8320
916	2716	1346140.8460
273	560	1346140.8690
2487	201	1346140.8820
728	2995	1346140.8820
3288	2821	1346140.8900
2153	283	1346140.9050
1915	1680	1346140.9100
1915	266	1346140.9100
5810	1	1346140.9270
5810	17	1346140.9270
5810	161	1346140.9270
1709	518	1346140.9480
2165	2821	1346140.9500
2559	714	1346140.9890
1003	314	1346141.0060
3751	706	1346141.0090
2774	3219	1346141.0300
3295	518	1346141.0400
4518	161	1346141.0530
4518	13	1346141.0530
4518	10	1346141.0530
4518	1	1346141.0530
4518	1802	1346141.0530
1869	407	1346141.0770
2933	615	1346141.1270
1867	1764	1346141.1340
4515	44	1346141.1430
4515	28	1346141.1430
4515	50	1346141.1430
4515	17	1346141.1430
4515	7	1346141.1430
4515	143	1346141.1430
2689	42	1346141.1450
2689	1275	1346141.1450
3088	3125	1346141.1620
2914	654	1346141.2020
4354	201	1346141.2280
732	988	1346141.2390
5501	266	1346141.2560
5501	20	1346141.2560
5501	17	1346141.2560
5501	7	1346141.2560
5501	11	1346141.2560
5501	128	1346141.2560
5501	1680	1346141.2560
402	456	1346141.2820
5501	144	1346141.2900
2088	726	1346141.2960
2252	597	1346141.3480
2252	1885	1346141.3480
2009	728	1346141.3570
5811	8	1346141.3840
5811	20	1346141.3840
5811	50	1346141.3840
1975	161	1346141.4140
1975	62	1346141.4140
124	135	1346141.4370
4614	47	1346141.4520
4614	2	1346141.4520
4614	128	1346141.4520
4614	3925	1346141.4520
1743	28	1346141.4610
508	2654	1346141.4730
295	131	1346141.4890
1888	1964	1346141.4980
5486	18	1346141.5000
4383	2016	1346141.5100
1628	314	1346141.5420
5506	3006	1346141.5460
5506	376	1346141.5460
5506	1442	1346141.5460
5091	3832	1346141.5540
5657	2	1346141.5610
5657	11	1346141.5610
2475	3465	1346141.5700
3302	47	1346141.6110
3302	3925	1346141.6110
3462	2986	1346141.6630
3129	69	1346141.6750
5814	8	1346141.6830
5814	3924	1346141.6830
1631	1482	1346141.7240
3232	3932	1346141.7310
4046	3522	1346141.7320
1227	1670	1346141.7320
1395	3401	1346141.7350
3239	686	1346141.7390
265	3444	1346141.8220
1060	3505	1346141.8260
1366	3821	1346141.8560
2027	1093	1346141.8650
277	2848	1346141.8700
4830	139	1346141.8870
4830	906	1346141.8870
4830	507	1346141.8870
4830	26	1346141.8870
2032	201	1346141.8900
5808	16	1346141.8990
5808	9	1346141.8990
5808	13	1346141.8990
5808	768	1346141.8990
2894	1970	1346141.9050
1830	490	1346141.9790
4599	59	1346141.9830
4599	42	1346141.9830
4599	1275	1346141.9830
4663	248	1346142.0060
4663	1585	1346142.0060
216	1237	1346142.0170
216	1386	1346142.0170
711	664	1346142.0180
548	883	1346142.0210
548	70	1346142.0210
548	3025	1346142.0210
548	2862	1346142.0210
548	862	1346142.0210
784	119	1346142.0330
213	3928	1346142.0670
5048	50	1346142.0930
939	1814	1346142.1030
5462	15	1346142.1110
5462	20	1346142.1110
5462	215	1346142.1110
1889	3126	1346142.1730
5091	1101	1346142.2220
1905	257	1346142.2430
2581	240	1346142.2840
2581	3654	1346142.2840
3188	2	1346142.3070
18	82	1346142.3550
18	884	1346142.3550
3565	214	1346142.4250
3565	17	1346142.4250
2963	210	1346142.4540
2963	20	1346142.4540
2963	8	1346142.4540
2963	7	1346142.4540
1017	1137	1346142.4630
5089	1329	1346142.5340
2254	122	1346142.5530
2254	2664	1346142.5530
2254	96	1346142.5530
2254	1961	1346142.5530
2838	1442	1346142.5860
2838	376	1346142.5860
2838	3006	1346142.5860
431	2908	1346142.5880
431	1260	1346142.5880
2289	2652	1346142.6280
1206	3193	1346142.6330
5524	18	1346142.6500
5524	59	1346142.6500
2005	2041	1346142.6950
1500	1153	1346142.7250
1536	2948	1346142.7270
1536	2323	1346142.7270
5815	3922	1346142.7350
4597	2458	1346142.7370
4597	2531	1346142.7370
4275	924	1346142.7530
4275	177	1346142.7530
4275	215	1346142.7530
780	1603	1346142.7790
5244	3922	1346142.7840
5537	2795	1346142.8090
659	2634	1346142.8200
1754	424	1346142.8870
133	3080	1346142.9170
741	987	1346142.9250
1820	987	1346142.9250
3002	3289	1346142.9260
2512	3583	1346142.9320
1016	17	1346142.9610
1016	18	1346142.9610
1016	59	1346142.9610
803	3604	1346142.9640
669	2813	1346142.9810
1868	3447	1346142.9930
1868	1	1346142.9930
1868	1680	1346142.9930
1233	3791	1346143.0250
4912	33	1346143.0670
4912	34	1346143.0670
4912	35	1346143.0670
4912	36	1346143.0670
4912	37	1346143.0670
4912	38	1346143.0670
3880	1155	1346143.0790
1557	1540	1346143.1170
5789	1442	1346143.2000
5789	3006	1346143.2000
5789	266	1346143.2000
5789	376	1346143.2000
5789	11	1346143.2000
4320	1338	1346143.2090
4965	376	1346143.2700
4965	3006	1346143.2700
4965	1442	1346143.2700
4856	707	1346143.2780
4856	1258	1346143.2780
4856	2419	1346143.2780
1636	1093	1346143.2900
161	1713	1346143.3070
4027	7	1346143.3230
4027	50	1346143.3230
4027	17	1346143.3230
996	783	1346143.3390
309	1093	1346143.3440
5487	1221	1346143.3730
5487	2210	1346143.3730
5487	2088	1346143.3730
5795	1442	1346143.3800
5795	376	1346143.3800
5795	266	1346143.3800
5795	62	1346143.3800
5795	11	1346143.3800
5795	8	1346143.3800
5795	3006	1346143.3800
4229	2	1346143.4060
5628	47	1346143.4170
5628	128	1346143.4170
5628	1	1346143.4170
2366	606	1346143.4980
2366	1807	1346143.4980
2366	724	1346143.4980
2366	1674	1346143.4980
2366	2431	1346143.4980
2366	2958	1346143.4980
2366	1963	1346143.4980
2366	2246	1346143.4980
2678	2068	1346143.5300
4058	2046	1346143.5340
4040	3402	1346143.5380
1787	655	1346143.5720
3706	19	1346143.6630
3706	1491	1346143.6630
4386	902	1346143.6930
1425	1890	1346143.7060
1985	69	1346143.7160
1985	386	1346143.7160
822	69	1346143.7590
5447	1680	1346143.7810
5447	266	1346143.7810
5447	128	1346143.7810
5447	7	1346143.7810
5447	11	1346143.7810
3490	1273	1346143.8150
3490	944	1346143.8150
4565	47	1346143.8220
4565	11	1346143.8220
4565	2	1346143.8220
539	1557	1346143.8280
539	924	1346143.8280
5743	47	1346143.8410
5743	2	1346143.8410
5743	11	1346143.8410
5743	128	1346143.8410
1410	1355	1346143.8520
1410	47	1346143.8520
1410	128	1346143.8520
1410	18	1346143.8520
4707	185	1346143.8870
4707	62	1346143.8870
4707	69	1346143.8870
4707	15	1346143.8870
4707	16	1346143.8870
4707	9	1346143.8870
3575	1756	1346143.9780
1490	1934	1346144.0170
216	233	1346144.0480
216	1771	1346144.0480
3711	755	1346144.0950
3711	2644	1346144.0950
3711	2772	1346144.0950
3711	1154	1346144.0950
1686	3638	1346144.1240
2152	47	1346144.1410
2152	8	1346144.1410
2152	128	1346144.1410
2152	11	1346144.1410
2152	2	1346144.1410
5646	1442	1346144.1620
5646	3006	1346144.1620
5646	376	1346144.1620
5646	1	1346144.1620
5229	1320	1346144.1790
3923	2305	1346144.1920
5744	3006	1346144.1920
5744	1	1346144.1920
220	2305	1346144.1940
3198	1815	1346144.1970
1657	3657	1346144.2900
1482	3537	1346144.2990
1452	1015	1346144.4180
1452	509	1346144.4180
1279	798	1346144.4260
2822	3164	1346144.4270
2908	3378	1346144.4280
1021	2058	1346144.4360
1592	201	1346144.4620
545	868	1346144.4750
1776	201	1346144.4780
551	23	1346144.5310
2551	470	1346144.5360
2857	42	1346144.5370
2857	420	1346144.5370
5816	69	1346144.5450
5816	27	1346144.5450
5816	7	1346144.5450
5816	17	1346144.5450
2857	50	1346144.5950
2857	3447	1346144.5950
2374	3922	1346144.6100
5462	11	1346144.6270
3905	50	1346144.6280
3905	17	1346144.6280
3905	62	1346144.6280
3905	13	1346144.6280
3905	7	1346144.6280
3905	8	1346144.6280
3905	44	1346144.6280
3905	28	1346144.6280
5537	2253	1346144.6380
5537	2331	1346144.6380
985	1835	1346144.6980
539	1613	1346144.7100
5361	1680	1346144.7790
3771	3657	1346144.8260
5784	28	1346144.8750
5784	44	1346144.8750
5784	184	1346144.8750
5784	185	1346144.8750
5784	50	1346144.8750
5784	62	1346144.8750
5784	7	1346144.8750
5784	13	1346144.8750
5784	17	1346144.8750
2006	868	1346144.8970
3835	3657	1346144.9290
4093	1616	1346145.0030
4093	1142	1346145.0030
2289	1069	1346145.0230
471	1069	1346145.0230
475	331	1346145.0810
1596	191	1346145.1230
5369	62	1346145.1440
5369	13	1346145.1440
5369	8	1346145.1440
5369	7	1346145.1440
5369	50	1346145.1440
5369	28	1346145.1440
5369	44	1346145.1440
4611	11	1346145.1510
4611	376	1346145.1510
4611	266	1346145.1510
4611	3006	1346145.1510
4611	1442	1346145.1510
3560	1322	1346145.1690
1676	1220	1346145.2120
4082	1645	1346145.2210
3876	2821	1346145.3870
5209	48	1346145.4030
5209	163	1346145.4030
5209	162	1346145.4030
5209	1282	1346145.4030
2067	743	1346145.4540
3309	1278	1346145.5160
3309	3	1346145.5160
3309	162	1346145.5160
3309	163	1346145.5160
3551	3869	1346145.5660
3551	59	1346145.5660
3551	17	1346145.5660
3551	936	1346145.5660
2438	880	1346145.5790
1741	192	1346145.6150
3197	677	1346145.6550
886	201	1346145.6560
2283	905	1346145.7150
402	409	1346145.7220
1683	18	1346145.7360
2062	93	1346145.7520
2062	1221	1346145.7520
2062	3196	1346145.7520
2062	638	1346145.7520
2062	2770	1346145.7520
1526	1927	1346145.8580
1526	668	1346145.8580
5173	2284	1346145.9020
5173	774	1346145.9020
450	1218	1346145.9620
1972	1243	1346146.0130
3745	47	1346146.0570
3745	2	1346146.0570
5431	2137	1346146.0920
5431	1805	1346146.0920
5431	369	1346146.0920
5431	2568	1346146.0920
5431	59	1346146.0920
5431	7	1346146.0920
4258	2	1346146.0950
3414	3126	1346146.1150
3736	3006	1346146.1170
3736	376	1346146.1170
3736	1442	1346146.1170
5674	880	1346146.1290
2616	1050	1346146.1360
3202	910	1346146.1630
3207	635	1346146.1820
2331	751	1346146.1850
1847	9	1346146.2120
2183	3453	1346146.2150
2183	559	1346146.2150
2183	161	1346146.2150
2183	3452	1346146.2150
1690	1883	1346146.2220
1852	3378	1346146.2300
3014	119	1346146.2650
326	1641	1346146.2970
3232	3927	1346146.3260
34	124	1346146.3820
34	122	1346146.3820
34	3753	1346146.3820
2559	2821	1346146.3890
1665	149	1346146.3900
1665	825	1346146.3900
1665	327	1346146.3900
2044	2630	1346146.3920
3208	623	1346146.4310
487	3749	1346146.4370
2557	3785	1346146.4410
603	310	1346146.4580
2183	3665	1346146.4620
2183	87	1346146.4620
2183	89	1346146.4620
539	1498	1346146.4890
483	201	1346146.4910
3554	2251	1346146.5220
106	21	1346146.5220
1443	2790	1346146.5280
3570	3431	1346146.5570
1017	3355	1346146.5980
261	1354	1346146.6040
1342	3187	1346146.6110
830	1387	1346146.6210
3423	3617	1346146.6310
4686	16	1346146.6330
537	3796	1346146.6380
5505	59	1346146.6460
1512	2535	1346146.6460
5170	450	1346146.7180
5170	449	1346146.7180
2207	1680	1346146.7430
2207	47	1346146.7430
2207	116	1346146.7430
5170	359	1346146.7830
1710	3462	1346146.7890
3198	913	1346146.8030
2669	2859	1346146.8420
690	2695	1346146.9070
914	1442	1346146.9490
914	3006	1346146.9490
914	62	1346146.9490
914	376	1346146.9490
914	266	1346146.9490
3473	596	1346146.9680
3473	1072	1346146.9680
3078	266	1346147.0460
3078	50	1346147.0460
3078	47	1346147.0460
2768	880	1346147.1240
3470	3782	1346147.1900
2850	2061	1346147.1940
785	1326	1346147.2050
4295	266	1346147.2090
2907	2107	1346147.2230
2907	2948	1346147.2230
2907	1712	1346147.2230
2907	418	1346147.2230
5524	50	1346147.2600
4166	3	1346147.2910
4166	20	1346147.2910
4166	50	1346147.2910
2755	716	1346147.3120
5560	3	1346147.3250
5560	161	1346147.3250
5560	15	1346147.3250
5560	1278	1346147.3250
4320	1844	1346147.3600
1854	1278	1346147.3740
1854	161	1346147.3740
5600	581	1346147.3950
5600	16	1346147.3950
5600	15	1346147.3950
5600	3	1346147.3950
5600	10	1346147.3950
5600	47	1346147.3950
1797	9	1346147.4170
1797	11	1346147.4170
3086	118	1346147.4280
737	65	1346147.4860
1052	2820	1346147.4890
5314	913	1346147.5170
5314	11	1346147.5170
4248	880	1346147.5330
5431	364	1346147.5660
4971	3	1346147.5920
4971	10	1346147.5920
4971	15	1346147.5920
4971	16	1346147.5920
4971	47	1346147.5920
4971	581	1346147.5920
1983	546	1346147.6040
3980	17	1346147.6050
3980	59	1346147.6050
3980	1680	1346147.6050
3980	3869	1346147.6050
161	1104	1346147.6670
3551	2971	1346147.7140
586	1151	1346147.7380
906	1151	1346147.7380
4865	61	1346147.7610
4865	15	1346147.7610
4865	3	1346147.7610
3013	3927	1346147.7780
2501	3923	1346147.7880
5591	3869	1346147.8100
5591	17	1346147.8100
5591	1359	1346147.8100
5591	1680	1346147.8100
4106	3	1346147.8900
4106	1	1346147.8900
4106	50	1346147.8900
4106	48	1346147.8900
4106	3528	1346147.8900
4260	1680	1346147.9070
4260	48	1346147.9070
4260	3	1346147.9070
1525	2940	1346147.9450
1525	164	1346147.9450
1525	166	1346147.9450
1218	1207	1346147.9450
5617	20	1346147.9620
5054	3922	1346147.9880
1589	956	1346148.0060
1834	17	1346148.0110
1834	59	1346148.0110
1834	3221	1346148.0110
226	2503	1346148.0140
20	17	1346148.0160
20	59	1346148.0160
20	1359	1346148.0160
20	3869	1346148.0160
1037	2023	1346148.0360
1037	47	1346148.0360
1037	59	1346148.0360
1037	50	1346148.0360
1037	17	1346148.0360
1037	10	1346148.0360
1037	7	1346148.0360
3216	2473	1346148.0400
995	572	1346148.0520
2256	128	1346148.1940
2256	47	1346148.1940
2256	266	1346148.1940
1498	3191	1346148.2080
4334	3297	1346148.2420
4334	1840	1346148.2420
4334	382	1346148.2420
5409	1442	1346148.2690
5409	3006	1346148.2690
5409	266	1346148.2690
5409	376	1346148.2690
515	137	1346148.2810
515	775	1346148.2810
4967	50	1346148.2900
4967	266	1346148.2900
4967	47	1346148.2900
3376	634	1346148.2950
2937	3869	1346148.3340
2937	3889	1346148.3340
2937	3447	1346148.3340
357	1166	1346148.3380
4410	259	1346148.3460
990	785	1346148.3680
990	1154	1346148.3680
990	3541	1346148.3680
5060	28	1346148.3710
5060	425	1346148.3710
5060	377	1346148.3710
5060	47	1346148.3710
3740	916	1346148.4300
3740	1840	1346148.4300
2318	623	1346148.4430
3192	726	1346148.4510
1501	876	1346148.4690
3554	1296	1346148.4830
3107	15	1346148.5180
3107	50	1346148.5180
3107	218	1346148.5180
2170	1	1346148.5490
2170	47	1346148.5490
2170	128	1346148.5490
2170	20	1346148.5490
2170	1680	1346148.5490
408	706	1346148.5590
5358	3	1346148.5760
5358	1	1346148.5760
5358	11	1346148.5760
5358	128	1346148.5760
5358	1088	1346148.5760
528	2645	1346148.5800
1688	429	1346148.6000
1688	432	1346148.6000
2965	812	1346148.6260
2660	1010	1346148.6390
2660	971	1346148.6390
1089	2707	1346148.6390
5592	50	1346148.6670
502	628	1346148.7060
719	1093	1346148.7330
3815	721	1346148.7510
3815	2282	1346148.7510
3352	952	1346148.7700
1538	3290	1346148.8080
608	137	1346148.8300
5046	1442	1346148.8400
5046	3006	1346148.8400
5046	1	1346148.8400
5046	376	1346148.8400
2781	1650	1346148.8720
5447	1909	1346148.8810
3957	161	1346148.8950
3957	3	1346148.8950
3957	1	1346148.8950
3957	1680	1346148.8950
1852	3306	1346148.9290
2291	1500	1346148.9320
254	1366	1346148.9330
23	47	1346148.9800
23	50	1346148.9800
23	128	1346148.9800
5047	962	1346148.9900
4986	50	1346149.0230
4986	47	1346149.0230
3939	266	1346149.0310
3939	50	1346149.0310
482	635	1346149.0660
5044	3869	1346149.0730
5246	47	1346149.1110
5246	15	1346149.1110
5246	16	1346149.1110
5246	581	1346149.1110
2239	184	1346149.1160
2239	210	1346149.1160
916	342	1346149.1460
916	236	1346149.1460
5574	42	1346149.2010
5574	59	1346149.2010
1741	477	1346149.2020
4547	266	1346149.2040
4547	47	1346149.2040
4547	50	1346149.2040
5771	453	1346149.2190
4689	50	1346149.2360
5698	47	1346149.2510
4545	266	1346149.2600
5372	10	1346149.2730
5348	2588	1346149.2740
5348	842	1346149.2740
2903	623	1346149.2980
4584	27	1346149.3140
2615	16	1346149.3550
2615	18	1346149.3550
2615	768	1346149.3550
1782	1442	1346149.3940
1782	11	1346149.3940
1782	20	1346149.3940
1782	266	1346149.3940
1782	376	1346149.3940
1782	3006	1346149.3940
4648	1207	1346149.4040
1568	3922	1346149.4340
1600	42	1346149.4410
1600	20	1346149.4410
1600	13	1346149.4410
1600	10	1346149.4410
1600	1	1346149.4410
5371	266	1346149.4590
5371	50	1346149.4590
5371	1	1346149.4590
916	1265	1346149.5270
5489	1	1346149.5590
1556	266	1346149.5910
1556	47	1346149.5910
1556	50	1346149.5910
2007	425	1346149.6040
2007	2285	1346149.6040
261	896	1346149.6090
2992	146	1346149.6120
2992	2473	1346149.6120
2992	433	1346149.6120
2992	2722	1346149.6120
1348	47	1346149.6440
1348	266	1346149.6440
1348	50	1346149.6440
1348	20	1346149.6440
5749	503	1346149.6970
5749	8	1346149.6970
5749	20	1346149.6970
5749	62	1346149.6970
5749	3	1346149.6970
5749	61	1346149.6970
3359	3869	1346149.7120
3359	3933	1346149.7120
3359	3925	1346149.7120
1399	1680	1346149.7400
1940	135	1346149.7450
1782	86	1346149.7650
1782	61	1346149.7650
4166	128	1346149.7720
4166	266	1346149.7720
4166	47	1346149.7720
5208	1790	1346149.7840
792	2351	1346149.7930
792	71	1346149.7930
792	49	1346149.7930
2313	3407	1346149.8410
4027	3925	1346149.8440
4027	3933	1346149.8440
5591	128	1346149.8450
5591	47	1346149.8450
5043	128	1346149.8560
5043	47	1346149.8560
785	1506	1346149.9020
3586	3617	1346149.9680
2152	266	1346149.9800
2152	50	1346149.9800
2266	1043	1346150.0020
3016	2334	1346150.0040
401	3202	1346150.0250
1399	50	1346150.0460
22	191	1346150.1450
1140	1936	1346150.1470
196	1936	1346150.1470
318	50	1346150.1850
346	50	1346150.1860
1419	893	1346150.2370
1879	3860	1346150.2460
5504	61	1346150.2480
5504	3	1346150.2480
439	3570	1346150.2700
1348	59	1346150.2820
1348	18	1346150.2820
1348	17	1346150.2820
1865	3304	1346150.2890
1000	3170	1346150.3020
4017	11	1346150.3070
4017	128	1346150.3070
4557	181	1346150.3190
4557	49	1346150.3190
4557	48	1346150.3190
4557	210	1346150.3190
4557	128	1346150.3190
4557	8	1346150.3190
4557	11	1346150.3190
4557	2	1346150.3190
4557	1	1346150.3190
4557	65	1346150.3190
346	64	1346150.3470
346	721	1346150.3470
346	1952	1346150.3470
2693	1680	1346150.3510
2693	47	1346150.3510
2693	48	1346150.3510
413	2868	1346150.3550
1153	725	1346150.3950
1153	2889	1346150.3950
812	1206	1346150.4410
3110	2509	1346150.4780
1578	3933	1346150.4970
1578	3925	1346150.4970
1578	3869	1346150.4970
1578	17	1346150.4970
4281	377	1346150.5120
1912	1363	1346150.5150
1912	3539	1346150.5150
671	1170	1346150.5610
3311	50	1346150.5830
3311	3447	1346150.5830
3845	1680	1346150.5930
3845	3447	1346150.5930
3845	7	1346150.5930
3845	50	1346150.5930
3957	3447	1346150.6220
3957	50	1346150.6220
734	827	1346150.6330
1314	1996	1346150.6450
4984	212	1346150.6870
261	878	1346150.6900
4281	65	1346150.7150
4281	45	1346150.7150
4281	2161	1346150.7150
4281	49	1346150.7150
4281	185	1346150.7150
1103	2605	1346150.7180
2679	3706	1346150.7280
1280	3707	1346150.7340
2162	548	1346150.7670
2162	122	1346150.7670
2162	96	1346150.7670
2933	1216	1346150.7860
270	1216	1346150.7860
526	1216	1346150.7870
578	3494	1346150.7880
1613	1514	1346150.8470
3416	1209	1346150.8680
1556	1680	1346150.8750
1528	2014	1346150.9180
4329	266	1346150.9470
4329	128	1346150.9470
4329	50	1346150.9470
3227	87	1346150.9710
3227	89	1346150.9710
3227	265	1346150.9710
576	415	1346151.0020
175	2891	1346151.0050
841	2894	1346151.0350
3830	3869	1346151.0630
3830	3925	1346151.0630
3830	3933	1346151.0630
3919	50	1346151.1180
3919	2	1346151.1180
2400	1066	1346151.1400
653	1825	1346151.1720
64	3422	1346151.2290
696	1495	1346151.2510
1500	1555	1346151.2760
3311	3869	1346151.3210
550	6	1346151.3400
443	2554	1346151.3530
2175	1	1346151.3540
5134	759	1346151.3630
5134	758	1346151.3630
5134	47	1346151.3630
5134	15	1346151.3630
5134	1	1346151.3630
5134	88	1346151.3630
5134	184	1346151.3630
5134	210	1346151.3630
5134	274	1346151.3630
2356	2011	1346151.3880
574	229	1346151.3990
2979	784	1346151.4270
806	1093	1346151.4350
1821	201	1346151.4490
1956	18	1346151.5280
1956	1355	1346151.5280
137	1738	1346151.5350
107	3208	1346151.5860
5066	1365	1346151.6110
2277	1514	1346151.6530
1801	1670	1346151.6540
1592	868	1346151.6620
2264	28	1346151.6910
2264	9	1346151.6910
2891	2256	1346151.7260
3555	823	1346151.7610
3555	822	1346151.7610
3555	428	1346151.7610
3555	327	1346151.7610
1030	1365	1346151.7680
2432	812	1346151.7770
319	59	1346151.7810
3086	2818	1346151.7980
1645	221	1346151.8130
1645	3675	1346151.8130
785	1483	1346151.8260
2166	27	1346151.8440
2750	1560	1346151.8820
277	1394	1346151.8850
4923	47	1346151.9290
4923	128	1346151.9290
